R2_1-m/m	R2_2-m/m	R2_3-m/m	e1	e2
0.00028922	-0.00216509	0.00036985	-0.00216542	0.00282449
0.00027774	-0.00219014	0.00037212	-0.00219059	0.00284045
0.00025383	-0.00221734	0.00037932	-0.00221812	0.00285126
0.00024769	-0.00222909	0.00038101	-0.00222996	0.00285867
0.00024472	-0.00223817	0.00038155	-0.00223908	0.00286536
0.00024512	-0.00224421	0.00038452	-0.00224516	0.00287480
0.00024380	-0.00224715	0.00038561	-0.00224813	0.00287754
0.00024391	-0.00224998	0.00038828	-0.00225100	0.00288318
0.00024443	-0.00225338	0.00038949	-0.00225441	0.00288832
0.00024550	-0.00225540	0.00038946	-0.00225641	0.00289137
0.00024594	-0.00225654	0.00038908	-0.00225753	0.00289255
0.00024769	-0.00225962	0.00039087	-0.00226061	0.00289917
0.00024535	-0.00225882	0.00039156	-0.00225986	0.00289676
0.00024997	-0.00225912	0.00039218	-0.00226010	0.00290225
0.00024726	-0.00225934	0.00039338	-0.00226038	0.00290102
0.00025004	-0.00226080	0.00039403	-0.00226180	0.00290588
0.00024937	-0.00226286	0.00039301	-0.00226385	0.00290623
0.00024982	-0.00226021	0.00039361	-0.00226121	0.00290465
0.00024835	-0.00226172	0.00039430	-0.00226275	0.00290540
0.00025190	-0.00226319	0.00039630	-0.00226420	0.00291240
0.00025422	-0.00226316	0.00039793	-0.00226416	0.00291631
0.00025615	-0.00226294	0.00040037	-0.00226394	0.00292046
0.00025680	-0.00226754	0.00040421	-0.00226858	0.00292959
0.00025925	-0.00227483	0.00040330	-0.00227583	0.00293837
0.00026148	-0.00227649	0.00040269	-0.00227744	0.00294161
0.00026016	-0.00228318	0.00040111	-0.00228413	0.00294540
0.00026152	-0.00228233	0.00040200	-0.00228328	0.00294679
0.00026264	-0.00228371	0.00040469	-0.00228468	0.00295201
0.00026579	-0.00228445	0.00040444	-0.00228537	0.00295560
0.00026431	-0.00228787	0.00040550	-0.00228882	0.00295864
0.00026728	-0.00228929	0.00040741	-0.00229022	0.00296491
0.00026790	-0.00228847	0.00040664	-0.00228939	0.00296394
0.00026850	-0.00228991	0.00040855	-0.00229085	0.00296790
0.00026758	-0.00229051	0.00040910	-0.00229146	0.00296814
0.00026782	-0.00229055	0.00040665	-0.00229146	0.00296593
0.00026848	-0.00229056	0.00040622	-0.00229146	0.00296616
0.00026883	-0.00229096	0.00040990	-0.00229191	0.00297063
0.00026950	-0.00229223	0.00040834	-0.00229314	0.00297098
0.00027279	-0.00229161	0.00040969	-0.00229250	0.00297498
0.00027150	-0.00229287	0.00040838	-0.00229376	0.00297364
0.00027224	-0.00229424	0.00040994	-0.00229514	0.00297732
0.00027237	-0.00229164	0.00040989	-0.00229253	0.00297480
0.00027202	-0.00229314	0.00041026	-0.00229405	0.00297633
0.00027489	-0.00229538	0.00041052	-0.00229625	0.00298166
0.00027642	-0.00229710	0.00041392	-0.00229800	0.00298834
0.00028000	-0.00230274	0.00041545	-0.00230360	0.00299906
0.00027769	-0.00231615	0.00040196	-0.00231688	0.00299652
0.00028521	-0.00233148	0.00038374	-0.00233194	0.00300088
0.00028749	-0.00234265	0.00037706	-0.00234302	0.00300758
0.00029085	-0.00235288	0.00037423	-0.00235321	0.00301829
0.00029429	-0.00235937	0.00037319	-0.00235965	0.00302713
0.00029613	-0.00236832	0.00037313	-0.00236859	0.00303785
0.00029561	-0.00237921	0.00037453	-0.00237950	0.00304964
0.00029476	-0.00239010	0.00037478	-0.00239039	0.00305993
0.00029258	-0.00239720	0.00037633	-0.00239752	0.00306643
0.00029403	-0.00239958	0.00037690	-0.00239989	0.00307082
0.00029381	-0.00240162	0.00037897	-0.00240195	0.00307473
0.00029517	-0.00240364	0.00038080	-0.00240397	0.00307995
0.00029631	-0.00240468	0.00038043	-0.00240500	0.00308174
0.00029663	-0.00240717	0.00038080	-0.00240750	0.00308493
0.00029530	-0.00240863	0.00038199	-0.00240897	0.00308626
0.00029861	-0.00240778	0.00038354	-0.00240810	0.00309025
0.00029766	-0.00240874	0.00038325	-0.00240908	0.00308999
0.00029885	-0.00241040	0.00038336	-0.00241072	0.00309293
0.00030192	-0.00241023	0.00038454	-0.00241054	0.00309699
0.00029868	-0.00240907	0.00038664	-0.00240942	0.00309474
0.00029986	-0.00241133	0.00038758	-0.00241168	0.00309912
0.00029932	-0.00241295	0.00038679	-0.00241330	0.00309941
0.00030242	-0.00241060	0.00038792	-0.00241093	0.00310127
0.00030020	-0.00241031	0.00038698	-0.00241065	0.00309783
0.00030295	-0.00240882	0.00039077	-0.00240917	0.00310289
0.00030355	-0.00241082	0.00038916	-0.00241116	0.00310386
0.00030251	-0.00241255	0.00038883	-0.00241289	0.00310423
0.00030209	-0.00241115	0.00038785	-0.00241149	0.00310143
0.00030139	-0.00241205	0.00038915	-0.00241240	0.00310294
0.00030407	-0.00241227	0.00039100	-0.00241261	0.00310769
0.00030483	-0.00241350	0.00039091	-0.00241383	0.00310958
0.00030376	-0.00241221	0.00039122	-0.00241256	0.00310754
0.00030605	-0.00241251	0.00039116	-0.00241284	0.00311005
0.00030715	-0.00241254	0.00039169	-0.00241286	0.00311170
0.00030460	-0.00241491	0.00039092	-0.00241525	0.00311077
0.00030506	-0.00241330	0.00039216	-0.00241364	0.00311087
0.00030775	-0.00241187	0.00039291	-0.00241220	0.00311286
0.00030597	-0.00241324	0.00039392	-0.00241359	0.00311349
0.00030925	-0.00241397	0.00039352	-0.00241429	0.00311707
0.00030574	-0.00241200	0.00039272	-0.00241235	0.00311080
0.00030644	-0.00241411	0.00039632	-0.00241447	0.00311723
0.00030810	-0.00241355	0.00039278	-0.00241388	0.00311476
0.00030948	-0.00241328	0.00039388	-0.00241360	0.00311695
0.00030891	-0.00241428	0.00039572	-0.00241462	0.00311925
0.00031051	-0.00241423	0.00039463	-0.00241455	0.00311969
0.00030887	-0.00241362	0.00039541	-0.00241396	0.00311824
0.00030857	-0.00241366	0.00039392	-0.00241399	0.00311648
0.00030909	-0.00241416	0.00039553	-0.00241449	0.00311912
0.00030884	-0.00241346	0.00039615	-0.00241380	0.00311879
0.00030996	-0.00241626	0.00039494	-0.00241658	0.00312149
0.00030985	-0.00241443	0.00039718	-0.00241477	0.00312180
0.00030798	-0.00241391	0.00039686	-0.00241427	0.00311910
0.00030951	-0.00241509	0.00039629	-0.00241543	0.00312124
0.00031039	-0.00241619	0.00039780	-0.00241653	0.00312472
0.00031084	-0.00241440	0.00039639	-0.00241473	0.00312197
0.00031116	-0.00241501	0.00039758	-0.00241534	0.00312408
0.00031061	-0.00241466	0.00039644	-0.00241499	0.00312204
0.00031234	-0.00241527	0.00039720	-0.00241559	0.00312514
0.00031172	-0.00241473	0.00039645	-0.00241506	0.00312322
0.00030823	-0.00241503	0.00039704	-0.00241539	0.00312067
0.00031192	-0.00241665	0.00039776	-0.00241698	0.00312666
0.00031161	-0.00241409	0.00039867	-0.00241443	0.00312471
0.00031351	-0.00241521	0.00039853	-0.00241554	0.00312757
0.00031133	-0.00241465	0.00039641	-0.00241498	0.00312271
0.00031295	-0.00241399	0.00039834	-0.00241432	0.00312561
0.00031195	-0.00241602	0.00039981	-0.00241637	0.00312813
0.00031353	-0.00241540	0.00039914	-0.00241573	0.00312840
0.00031163	-0.00241478	0.00039892	-0.00241512	0.00312568
0.00031261	-0.00241651	0.00040005	-0.00241685	0.00312952
0.00031377	-0.00241467	0.00040023	-0.00241501	0.00312901
0.00031389	-0.00241467	0.00039978	-0.00241500	0.00312867
0.00031365	-0.00241407	0.00039996	-0.00241441	0.00312802
0.00031459	-0.00241550	0.00040034	-0.00241584	0.00313077
0.00031546	-0.00241594	0.00040089	-0.00241627	0.00313262
0.00031317	-0.00241479	0.00040034	-0.00241514	0.00312864
0.00031434	-0.00241517	0.00040146	-0.00241551	0.00313131
0.00031567	-0.00241445	0.00040137	-0.00241478	0.00313182
0.00031323	-0.00241708	0.00040064	-0.00241743	0.00313130
0.00031512	-0.00241770	0.00040012	-0.00241802	0.00313326
0.00031600	-0.00241568	0.00040129	-0.00241600	0.00313330
0.00031646	-0.00241442	0.00040083	-0.00241474	0.00313203
0.00031492	-0.00241655	0.00040270	-0.00241690	0.00313452
0.00031606	-0.00241505	0.00040158	-0.00241538	0.00313301
0.00031507	-0.00241539	0.00040143	-0.00241573	0.00313223
0.00031612	-0.00241499	0.00040236	-0.00241533	0.00313381
0.00031759	-0.00241464	0.00040144	-0.00241495	0.00313399
0.00031548	-0.00241666	0.00040188	-0.00241699	0.00313435
0.00031615	-0.00241555	0.00040104	-0.00241588	0.00313306
0.00031462	-0.00241572	0.00040162	-0.00241606	0.00313230
0.00031589	-0.00241458	0.00040218	-0.00241491	0.00313298
0.00031548	-0.00241481	0.00040448	-0.00241517	0.00313513
0.00031570	-0.00241474	0.00040320	-0.00241508	0.00313398
0.00031738	-0.00241657	0.00040421	-0.00241691	0.00313850
0.00031601	-0.00241568	0.00040194	-0.00241601	0.00313396
0.00031553	-0.00241648	0.00040493	-0.00241684	0.00313730
0.00031599	-0.00241421	0.00040389	-0.00241456	0.00313444
0.00031762	-0.00241616	0.00040253	-0.00241648	0.00313664
0.00031718	-0.00241578	0.00040317	-0.00241611	0.00313647
0.00031624	-0.00241688	0.00040437	-0.00241723	0.00313784
0.00031533	-0.00241599	0.00040306	-0.00241633	0.00313472
0.00031593	-0.00241506	0.00040288	-0.00241540	0.00313421
0.00031483	-0.00241595	0.00040449	-0.00241631	0.00313563
0.00031738	-0.00241541	0.00040546	-0.00241576	0.00313860
0.00031633	-0.00241498	0.00040403	-0.00241533	0.00313569
0.00031784	-0.00241372	0.00040461	-0.00241406	0.00313652
0.00031847	-0.00241727	0.00040406	-0.00241760	0.00314014
0.00031840	-0.00241514	0.00040540	-0.00241548	0.00313928
0.00031785	-0.00241594	0.00040385	-0.00241627	0.00313797
0.00031868	-0.00241603	0.00040527	-0.00241637	0.00314033
0.00031877	-0.00241746	0.00040379	-0.00241779	0.00314035
0.00031856	-0.00241499	0.00040554	-0.00241533	0.00313942
0.00032049	-0.00241514	0.00040285	-0.00241544	0.00313878
0.00031825	-0.00241596	0.00040525	-0.00241630	0.00313980
0.00031841	-0.00241710	0.00040488	-0.00241744	0.00314073
0.00031714	-0.00241551	0.00040611	-0.00241586	0.00313911
0.00031813	-0.00241588	0.00040432	-0.00241622	0.00313867
0.00031705	-0.00241726	0.00040462	-0.00241761	0.00313928
0.00031866	-0.00241427	0.00040430	-0.00241460	0.00313756
0.00031859	-0.00241724	0.00040570	-0.00241759	0.00314188
0.00031767	-0.00241697	0.00040573	-0.00241732	0.00314072
0.00031881	-0.00241553	0.00040493	-0.00241587	0.00313961
0.00031773	-0.00241592	0.00040232	-0.00241625	0.00313629
0.00031673	-0.00241536	0.00040588	-0.00241571	0.00313833
0.00031878	-0.00241535	0.00040425	-0.00241568	0.00313871
0.00031939	-0.00241716	0.00040421	-0.00241748	0.00314108
0.00031986	-0.00241591	0.00040522	-0.00241623	0.00314131
0.00031652	-0.00241710	0.00040378	-0.00241745	0.00313775
0.00031837	-0.00241582	0.00040490	-0.00241615	0.00313942
0.00031740	-0.00241572	0.00040296	-0.00241605	0.00313641
0.00031816	-0.00241645	0.00040409	-0.00241678	0.00313903
0.00031914	-0.00241784	0.00040423	-0.00241816	0.00314154
0.00031787	-0.00241724	0.00040536	-0.00241759	0.00314082
0.00032054	-0.00241773	0.00040563	-0.00241805	0.00314422
0.00031798	-0.00241689	0.00040365	-0.00241722	0.00313885
0.00031897	-0.00241712	0.00040479	-0.00241745	0.00314121
0.00031794	-0.00241719	0.00040333	-0.00241752	0.00313879
0.00031892	-0.00241544	0.00040724	-0.00241579	0.00314195
0.00031902	-0.00241693	0.00040282	-0.00241725	0.00313909
0.00031810	-0.00241940	0.00040450	-0.00241974	0.00314235
0.00031896	-0.00241766	0.00040595	-0.00241800	0.00314291
0.00031877	-0.00241657	0.00040596	-0.00241691	0.00314164
0.00031888	-0.00241941	0.00040383	-0.00241973	0.00314245
0.00031922	-0.00241778	0.00040704	-0.00241813	0.00314439
0.00032221	-0.00241641	0.00040639	-0.00241673	0.00314534
0.00032094	-0.00241600	0.00040572	-0.00241632	0.00314298
0.00031994	-0.00241715	0.00040629	-0.00241749	0.00314371
0.00031897	-0.00241582	0.00040621	-0.00241617	0.00314135
0.00032050	-0.00241566	0.00040852	-0.00241601	0.00314504
0.00031983	-0.00241796	0.00040619	-0.00241829	0.00314432
0.00032187	-0.00241695	0.00040674	-0.00241727	0.00314588
0.00031828	-0.00241886	0.00040761	-0.00241922	0.00314511
0.00031959	-0.00241789	0.00040694	-0.00241823	0.00314476
0.00032015	-0.00241710	0.00040613	-0.00241743	0.00314371
0.00032071	-0.00241609	0.00040750	-0.00241643	0.00314464
0.00031885	-0.00241577	0.00040729	-0.00241612	0.00314226
0.00032164	-0.00241496	0.00040818	-0.00241530	0.00314511
0.00032128	-0.00241669	0.00040719	-0.00241702	0.00314550
0.00031990	-0.00241984	0.00040741	-0.00242018	0.00314749
0.00032075	-0.00241505	0.00040706	-0.00241539	0.00314319
0.00032132	-0.00241729	0.00040617	-0.00241762	0.00314511
0.00032108	-0.00241686	0.00040599	-0.00241718	0.00314424
0.00032296	-0.00241693	0.00040976	-0.00241726	0.00314999
0.00033011	-0.00241926	0.00041563	-0.00241959	0.00316534
0.00033186	-0.00241922	0.00041832	-0.00241955	0.00316974
0.00033478	-0.00242660	0.00042099	-0.00242693	0.00318269
0.00032997	-0.00243670	0.00042100	-0.00243707	0.00318804
0.00032356	-0.00244256	0.00042109	-0.00244298	0.00318763
0.00032265	-0.00244419	0.00042291	-0.00244464	0.00319020
0.00031783	-0.00244570	0.00042327	-0.00244620	0.00318731
0.00031786	-0.00244733	0.00042399	-0.00244783	0.00318968
0.00031724	-0.00245031	0.00042498	-0.00245083	0.00319305
0.00031728	-0.00244870	0.00042478	-0.00244922	0.00319128
0.00031798	-0.00244718	0.00042710	-0.00244771	0.00319279
0.00031693	-0.00244893	0.00042482	-0.00244945	0.00319119
0.00031708	-0.00244781	0.00042629	-0.00244834	0.00319171
0.00031632	-0.00244783	0.00042675	-0.00244837	0.00319145
0.00031754	-0.00244935	0.00042881	-0.00244990	0.00319624
0.00031779	-0.00244942	0.00042735	-0.00244995	0.00319509
0.00031863	-0.00244737	0.00042617	-0.00244788	0.00319268
0.00031933	-0.00244658	0.00042887	-0.00244711	0.00319531
0.00031899	-0.00244832	0.00043136	-0.00244888	0.00319923
0.00032204	-0.00244990	0.00043299	-0.00245044	0.00320547
0.00032095	-0.00245064	0.00043420	-0.00245120	0.00320636
0.00032326	-0.00245055	0.00043275	-0.00245108	0.00320708
0.00032215	-0.00244998	0.00043535	-0.00245054	0.00320803
0.00032271	-0.00245163	0.00043629	-0.00245220	0.00321120
0.00032014	-0.00245529	0.00043780	-0.00245590	0.00321385
0.00031615	-0.00245984	0.00044093	-0.00246052	0.00321761
0.00031536	-0.00246129	0.00044078	-0.00246198	0.00321812
0.00031491	-0.00246328	0.00044184	-0.00246399	0.00322075
0.00031161	-0.00246537	0.00044290	-0.00246612	0.00322063
0.00031364	-0.00246459	0.00044279	-0.00246532	0.00322176
0.00031283	-0.00246594	0.00044477	-0.00246671	0.00322430
0.00031491	-0.00246552	0.00044310	-0.00246624	0.00322425
0.00031383	-0.00246648	0.00044282	-0.00246721	0.00322386
0.00031354	-0.00246654	0.00044575	-0.00246731	0.00322660
0.00031337	-0.00246509	0.00044491	-0.00246585	0.00322412
0.00031414	-0.00246528	0.00044622	-0.00246605	0.00322641
0.00031475	-0.00246633	0.00044420	-0.00246706	0.00322602
0.00031627	-0.00246408	0.00044763	-0.00246484	0.00322874
0.00031404	-0.00246585	0.00044736	-0.00246663	0.00322803
0.00031353	-0.00246530	0.00044846	-0.00246610	0.00322809
0.00031170	-0.00246635	0.00044747	-0.00246716	0.00322633
0.00031339	-0.00246559	0.00044872	-0.00246640	0.00322850
0.00031514	-0.00246629	0.00044958	-0.00246709	0.00323180
0.00031529	-0.00246553	0.00044942	-0.00246632	0.00323102
0.00031463	-0.00246766	0.00044839	-0.00246845	0.00323146
0.00031664	-0.00246758	0.00045123	-0.00246837	0.00323624
0.00031536	-0.00246426	0.00044988	-0.00246505	0.00323030
0.00031581	-0.00246442	0.00045264	-0.00246524	0.00323369
0.00031385	-0.00246621	0.00045035	-0.00246703	0.00323122
0.00031721	-0.00246557	0.00045271	-0.00246637	0.00323629
0.00031796	-0.00246608	0.00045030	-0.00246685	0.00323510
0.00031571	-0.00246411	0.00045034	-0.00246490	0.00323095
0.00031809	-0.00246480	0.00045287	-0.00246560	0.00323656
0.00032067	-0.00246631	0.00045415	-0.00246709	0.00324190
0.00031967	-0.00246580	0.00045258	-0.00246658	0.00323882
0.00032046	-0.00246646	0.00045363	-0.00246724	0.00324133
0.00032032	-0.00246574	0.00045550	-0.00246654	0.00324236
0.00032119	-0.00246564	0.00045574	-0.00246643	0.00324336
0.00032108	-0.00246659	0.00045661	-0.00246739	0.00324509
0.00032390	-0.00246745	0.00045872	-0.00246825	0.00325087
0.00032290	-0.00246932	0.00046023	-0.00247014	0.00325327
0.00032450	-0.00246833	0.00045830	-0.00246911	0.00325191
0.00032411	-0.00247397	0.00046150	-0.00247480	0.00326041
0.00032178	-0.00247463	0.00046135	-0.00247548	0.00325861
0.00032406	-0.00247683	0.00046212	-0.00247766	0.00326384
0.00032164	-0.00247869	0.00045841	-0.00247950	0.00325954
0.00032180	-0.00247744	0.00045841	-0.00247825	0.00325847
0.00032161	-0.00247782	0.00046076	-0.00247867	0.00326103
0.00032207	-0.00247711	0.00046013	-0.00247794	0.00326014
0.00032340	-0.00247872	0.00046000	-0.00247953	0.00326293
0.00032381	-0.00247860	0.00046134	-0.00247942	0.00326457
0.00032494	-0.00247795	0.00046073	-0.00247875	0.00326442
0.00032351	-0.00247977	0.00046333	-0.00248062	0.00326747
0.00032248	-0.00248323	0.00046223	-0.00248408	0.00326879
0.00032538	-0.00248002	0.00046267	-0.00248084	0.00326889
0.00032749	-0.00248155	0.00046277	-0.00248235	0.00327262
0.00032903	-0.00248402	0.00046581	-0.00248483	0.00327968
0.00033139	-0.00248230	0.00046915	-0.00248313	0.00328367
0.00033218	-0.00251566	0.00045057	-0.00251626	0.00329901
0.00033039	-0.00254605	0.00044005	-0.00254656	0.00331700
0.00033034	-0.00255665	0.00043780	-0.00255714	0.00332528
0.00033244	-0.00256245	0.00043748	-0.00256292	0.00333284
0.00033185	-0.00256787	0.00043812	-0.00256835	0.00333833
0.00033285	-0.00257282	0.00043949	-0.00257330	0.00334565
0.00032946	-0.00257794	0.00044015	-0.00257846	0.00334806
0.00032960	-0.00258182	0.00043897	-0.00258232	0.00335089
0.00032941	-0.00258479	0.00044156	-0.00258532	0.00335629
0.00032908	-0.00258871	0.00044035	-0.00258923	0.00335866
0.00033000	-0.00258890	0.00044075	-0.00258942	0.00336017
0.00033113	-0.00259159	0.00044198	-0.00259211	0.00336522
0.00033094	-0.00259112	0.00044277	-0.00259164	0.00336536
0.00033230	-0.00259422	0.00044458	-0.00259475	0.00337162
0.00033074	-0.00259251	0.00044364	-0.00259305	0.00336742
0.00033328	-0.00259483	0.00044521	-0.00259535	0.00337385
0.00033495	-0.00259540	0.00044497	-0.00259590	0.00337581
0.00033449	-0.00259384	0.00044559	-0.00259435	0.00337444
0.00033734	-0.00259593	0.00044730	-0.00259643	0.00338106
0.00034029	-0.00259849	0.00044813	-0.00259897	0.00338739
0.00033204	-0.00263445	0.00044909	-0.00263501	0.00341615
0.00031462	-0.00267585	0.00044321	-0.00267652	0.00343436
0.00030995	-0.00269463	0.00044121	-0.00269533	0.00344650
0.00031262	-0.00270674	0.00044347	-0.00270743	0.00346353
0.00031323	-0.00271041	0.00044577	-0.00271112	0.00347012
0.00031510	-0.00271574	0.00044782	-0.00271645	0.00347937
0.00031595	-0.00271956	0.00044874	-0.00272027	0.00348497
0.00031716	-0.00272392	0.00045029	-0.00272464	0.00349209
0.00032192	-0.00272642	0.00045247	-0.00272710	0.00350150
0.00032198	-0.00272739	0.00045419	-0.00272810	0.00350427
0.00032375	-0.00273212	0.00045523	-0.00273281	0.00351179
0.00032516	-0.00272868	0.00045526	-0.00272936	0.00350979
0.00032436	-0.00272996	0.00045945	-0.00273069	0.00351450
0.00032578	-0.00273177	0.00045772	-0.00273247	0.00351597
0.00032941	-0.00273170	0.00045952	-0.00273237	0.00352130
0.00032864	-0.00273234	0.00046038	-0.00273303	0.00352205
0.00032799	-0.00273460	0.00046137	-0.00273531	0.00352467
0.00032941	-0.00273408	0.00046122	-0.00273477	0.00352540
0.00033137	-0.00273370	0.00046293	-0.00273439	0.00352869
0.00033168	-0.00273355	0.00046724	-0.00273428	0.00353320
0.00033666	-0.00273718	0.00046858	-0.00273788	0.00354312
0.00033586	-0.00273678	0.00047131	-0.00273751	0.00354468
0.00033951	-0.00273777	0.00047421	-0.00273849	0.00355221
0.00034184	-0.00274286	0.00047171	-0.00274353	0.00355708
0.00034250	-0.00274795	0.00047208	-0.00274862	0.00356320
0.00034252	-0.00275334	0.00047206	-0.00275400	0.00356859
0.00034175	-0.00275058	0.00047199	-0.00275125	0.00356499
0.00034411	-0.00275171	0.00047058	-0.00275234	0.00356704
0.00034394	-0.00275322	0.00047276	-0.00275388	0.00357057
0.00034360	-0.00275310	0.00047317	-0.00275377	0.00357053
0.00034396	-0.00275473	0.00047165	-0.00275537	0.00357098
0.00034481	-0.00275328	0.00047585	-0.00275396	0.00357462
0.00034541	-0.00275452	0.00047222	-0.00275516	0.00357279
0.00034741	-0.00275410	0.00047302	-0.00275472	0.00357515
0.00034785	-0.00275450	0.00047358	-0.00275513	0.00357656
0.00034801	-0.00275427	0.00047526	-0.00275491	0.00357817
0.00034807	-0.00275485	0.00047509	-0.00275549	0.00357865
0.00034834	-0.00275622	0.00047381	-0.00275684	0.00357899
0.00034843	-0.00275386	0.00047631	-0.00275451	0.00357924
0.00034942	-0.00275434	0.00047500	-0.00275496	0.00357939
0.00034901	-0.00275347	0.00047542	-0.00275410	0.00357853
0.00034923	-0.00275317	0.00047523	-0.00275379	0.00357825
0.00034984	-0.00275684	0.00047671	-0.00275748	0.00358402
0.00035240	-0.00275472	0.00047939	-0.00275536	0.00358714
0.00035068	-0.00275527	0.00047944	-0.00275592	0.00358605
0.00035292	-0.00275363	0.00047871	-0.00275425	0.00358588
0.00035326	-0.00275377	0.00047798	-0.00275438	0.00358562
0.00035190	-0.00275568	0.00047907	-0.00275632	0.00358729
